version,id,step,world_index,phase,N,history_length,known_count,rejected
v2,470,14,0,late,16,203,13,0
v2,470,14,1,late,16,203,13,0
v1,832,23,0,late,12,354,12,0
v1,832,23,1,late,12,354,12,0
v2,832,23,0,late,12,354,12,0
v2,832,23,1,late,12,354,12,0
v1,733,23,0,late,15,202,15,0
v1,733,23,1,late,15,202,15,0
v2,733,23,0,late,15,202,15,0
v2,733,23,1,late,15,202,15,0
v1,749,20,0,late,13,294,13,0
v1,749,20,1,late,13,294,13,0
v2,749,20,0,late,13,294,13,0
v2,749,20,1,late,13,294,13,0
v1,445,14,0,late,16,232,14,0
v1,445,14,1,late,16,232,14,1
v2,445,14,0,late,16,232,14,0
v2,445,14,1,late,16,232,14,0
v1,1005,18,0,late,11,257,11,1
v1,1005,18,1,late,11,257,11,0
v2,1005,18,0,late,11,257,11,0
v2,1005,18,1,late,11,257,11,0
v1,108,18,0,late,16,228,15,1
v1,108,18,1,late,16,228,15,0
v2,108,18,0,late,16,228,15,0
v2,108,18,1,late,16,228,15,0
v1,844,17,0,late,12,275,12,0
v1,844,17,1,late,12,275,12,0
v2,844,17,0,late,12,275,12,0
v2,844,17,1,late,12,275,12,0
v1,456,12,0,late,16,223,12,0
v1,456,12,1,late,16,223,12,0
v2,456,12,0,late,16,223,12,0
v2,456,12,1,late,16,223,12,0
v1,176,13,0,late,16,199,15,0
v1,176,13,1,late,16,199,15,0
v2,176,13,0,late,16,199,15,0
v2,176,13,1,late,16,199,15,0
v1,961,24,0,late,15,298,15,0
v1,961,24,1,late,15,298,15,0
v2,961,24,0,late,15,298,15,0
v2,961,24,1,late,15,298,15,0
v1,140,18,0,late,16,263,14,0
v1,140,18,1,late,16,263,14,0
v2,140,18,0,late,16,263,14,0
v2,140,18,1,late,16,263,14,0
v1,768,17,0,late,14,245,12,0
v1,768,17,1,late,14,245,12,0
v2,768,17,0,late,14,245,12,0
v2,768,17,1,late,14,245,12,0
v1,729,17,0,late,11,273,11,0
v1,729,17,1,late,11,273,11,0
v2,729,17,0,late,11,273,11,0
v2,729,17,1,late,11,273,11,0
v1,992,17,0,late,10,259,10,0
v1,992,17,1,late,10,259,10,0
v2,992,17,0,late,10,259,10,0
v2,992,17,1,late,10,259,10,0
v1,180,17,0,late,16,216,15,0
v1,180,17,1,late,16,216,15,0
v2,180,17,0,late,16,216,15,0
v2,180,17,1,late,16,216,15,0
v1,590,20,0,late,10,324,9,1
v1,590,20,1,late,10,324,9,0
v2,590,20,0,late,10,324,9,0
v2,590,20,1,late,10,324,9,0
v1,847,23,0,late,15,299,15,0
v1,847,23,1,late,15,299,15,0
v2,847,23,0,late,15,299,15,0
v2,847,23,1,late,15,299,15,0
v1,640,18,0,late,12,324,9,0
v1,640,18,1,late,12,324,9,0
v2,640,18,0,late,12,324,9,0
v2,640,18,1,late,12,324,9,0
v1,347,17,0,late,16,284,15,1
v1,347,17,1,late,16,284,15,0
v2,347,17,0,late,16,284,15,0
v2,347,17,1,late,16,284,15,0
v1,255,18,0,late,16,262,15,0
v1,255,18,1,late,16,262,15,0
v2,255,18,0,late,16,262,15,0
v2,255,18,1,late,16,262,15,0
v1,751,20,0,late,15,300,15,1
v1,751,20,1,late,15,300,15,0
v2,751,20,0,late,15,300,15,0
v2,751,20,1,late,15,300,15,0
v1,478,21,0,late,16,295,15,0
v1,478,21,1,late,16,295,15,0
v2,478,21,0,late,16,295,15,0
v2,478,21,1,late,16,295,15,0
v1,796,23,0,late,12,298,12,0
v1,796,23,1,late,12,298,12,0
v2,796,23,0,late,12,298,12,0
v2,796,23,1,late,12,298,12,0
v1,506,8,0,late,16,117,14,0
v1,506,8,1,late,16,117,14,0
v2,506,8,0,late,16,117,14,0
v2,506,8,1,late,16,117,14,0
v1,502,16,0,late,16,221,15,0
v1,502,16,1,late,16,221,15,1
v2,502,16,0,late,16,221,15,0
v2,502,16,1,late,16,221,15,0
v1,73,14,0,late,16,198,14,0
v1,73,14,1,late,16,198,14,0
v2,73,14,0,late,16,198,14,0
v2,73,14,1,late,16,198,14,0
v1,11,21,0,late,16,243,15,0
v1,11,21,1,late,16,243,15,0
v2,11,21,0,late,16,243,15,0
v2,11,21,1,late,16,243,15,0
v1,868,22,0,late,12,278,12,0
v1,868,22,1,late,12,278,12,1
v2,868,22,0,late,12,278,12,0
v2,868,22,1,late,12,278,12,0
v1,1019,20,0,late,13,264,13,0
v1,1019,20,1,late,13,264,13,0
v2,1019,20,0,late,13,264,13,0
v2,1019,20,1,late,13,264,13,0
v1,839,21,0,late,13,247,13,0
v1,839,21,1,late,13,247,13,0
v2,839,21,0,late,13,247,13,0
v2,839,21,1,late,13,247,13,0
v1,466,17,0,late,16,226,12,0
v1,466,17,1,late,16,226,12,0
v2,466,17,0,late,16,226,12,0
v2,466,17,1,late,16,226,12,0
v1,757,22,0,late,15,224,15,1
v1,757,22,1,late,15,224,15,0
v2,757,22,0,late,15,224,15,0
v2,757,22,1,late,15,224,15,0
v1,131,11,0,late,16,182,12,0
v1,131,11,1,late,16,182,12,0
v2,131,11,0,late,16,182,12,0
v2,131,11,1,late,16,182,12,0
v1,855,18,0,late,11,242,11,0
v1,855,18,1,late,11,242,11,0
v2,855,18,0,late,11,242,11,0
v2,855,18,1,late,11,242,11,0
v1,859,22,0,late,15,271,15,0
v1,859,22,1,late,15,271,15,0
v2,859,22,0,late,15,271,15,0
v2,859,22,1,late,15,271,15,0
v1,315,14,0,late,16,211,15,0
v1,315,14,1,late,16,211,15,0
v2,315,14,0,late,16,211,15,0
v2,315,14,1,late,16,211,15,0
v1,108,16,0,late,16,213,14,0
v1,108,16,1,late,16,213,14,0
v2,108,16,0,late,16,213,14,0
v2,108,16,1,late,16,213,14,0
v1,112,15,0,late,16,231,13,0
v1,112,15,1,late,16,231,13,0
v2,112,15,0,late,16,231,13,0
v2,112,15,1,late,16,231,13,0
v1,177,17,0,late,16,256,14,0
v1,177,17,1,late,16,256,14,1
v2,177,17,0,late,16,256,14,0
v2,177,17,1,late,16,256,14,0
v1,607,23,0,late,15,281,14,0
v1,607,23,1,late,15,281,14,0
v2,607,23,0,late,15,281,14,0
v2,607,23,1,late,15,281,14,0
v1,344,20,0,late,16,262,14,0
v1,344,20,1,late,16,262,14,0
v2,344,20,0,late,16,262,14,0
v2,344,20,1,late,16,262,14,0
v1,213,21,0,late,16,305,15,0
v1,213,21,1,late,16,305,15,0
v2,213,21,0,late,16,305,15,0
v2,213,21,1,late,16,305,15,0
v1,700,17,0,late,12,292,11,1
v1,700,17,1,late,12,292,11,0
v2,700,17,0,late,12,292,11,0
v2,700,17,1,late,12,292,11,0
v1,171,20,0,late,16,315,15,0
v1,171,20,1,late,16,315,15,0
v2,171,20,0,late,16,315,15,0
v2,171,20,1,late,16,315,15,0
v1,312,16,0,late,16,221,13,0
v1,312,16,1,late,16,221,13,1
v2,312,16,0,late,16,221,13,0
v2,312,16,1,late,16,221,13,0
v1,274,18,0,late,16,241,15,0
v1,274,18,1,late,16,241,15,0
v2,274,18,0,late,16,241,15,0
v2,274,18,1,late,16,241,15,0
v1,878,23,0,late,10,364,10,0
v1,878,23,1,late,10,364,10,0
v2,878,23,0,late,10,364,10,0
v2,878,23,1,late,10,364,10,0
v1,1007,20,0,late,13,283,13,0
v1,1007,20,1,late,13,283,13,0
v2,1007,20,0,late,13,283,13,0
v2,1007,20,1,late,13,283,13,0
v1,611,24,0,late,13,293,13,0
v1,611,24,1,late,13,293,13,0
v2,611,24,0,late,13,293,13,0
v2,611,24,1,late,13,293,13,0
v1,639,18,0,late,11,318,10,0
v1,639,18,1,late,11,318,10,0
v2,639,18,0,late,11,318,10,0
v2,639,18,1,late,11,318,10,0
v1,999,19,0,late,11,253,11,1
v1,999,19,1,late,11,253,11,0
v2,999,19,0,late,11,253,11,0
v2,999,19,1,late,11,253,11,0
v1,323,9,0,late,16,157,14,0
v1,323,9,1,late,16,157,14,1
v2,323,9,0,late,16,157,14,0
v2,323,9,1,late,16,157,14,0
v1,21,13,0,late,16,180,14,1
v1,21,13,1,late,16,180,14,1
v2,21,13,0,late,16,180,14,0
v2,21,13,1,late,16,180,14,0
v1,384,13,0,late,16,184,10,0
v1,384,13,1,late,16,184,10,0
v2,384,13,0,late,16,184,10,0
v2,384,13,1,late,16,184,10,0
v1,917,21,0,late,13,313,13,0
v1,917,21,1,late,13,313,13,0
v2,917,21,0,late,13,313,13,0
v2,917,21,1,late,13,313,13,0
v1,838,20,0,late,12,307,12,0
v1,838,20,1,late,12,307,12,1
v2,838,20,0,late,12,307,12,0
v2,838,20,1,late,12,307,12,0
v1,574,20,0,late,12,246,12,0
v1,574,20,1,late,12,246,12,0
v2,574,20,0,late,12,246,12,0
v2,574,20,1,late,12,246,12,0
v1,585,17,0,late,11,252,10,0
v1,585,17,1,late,11,252,10,0
v2,585,17,0,late,11,252,10,0
v2,585,17,1,late,11,252,10,0
v1,452,13,0,late,16,176,13,0
v1,452,13,1,late,16,176,13,0
v2,452,13,0,late,16,176,13,0
v2,452,13,1,late,16,176,13,0
v1,1006,20,0,late,12,261,12,0
v1,1006,20,1,late,12,261,12,0
v2,1006,20,0,late,12,261,12,0
v2,1006,20,1,late,12,261,12,0
v1,22,18,0,late,16,253,14,1
v1,22,18,1,late,16,253,14,0
v2,22,18,0,late,16,253,14,0
v2,22,18,1,late,16,253,14,0
v1,53,15,0,late,16,215,14,0
v1,53,15,1,late,16,215,14,0
v2,53,15,0,late,16,215,14,0
v2,53,15,1,late,16,215,14,0
v1,556,21,0,late,12,320,11,0
v1,556,21,1,late,12,320,11,0
v2,556,21,0,late,12,320,11,0
v2,556,21,1,late,12,320,11,0
v1,652,24,0,late,12,354,12,0
v1,652,24,1,late,12,354,12,0
v2,652,24,0,late,12,354,12,0
v2,652,24,1,late,12,354,12,0
v1,913,21,0,late,15,268,15,0
v1,913,21,1,late,15,268,15,0
v2,913,21,0,late,15,268,15,0
v2,913,21,1,late,15,268,15,0
v1,329,16,0,late,16,223,15,0
v1,329,16,1,late,16,223,15,1
v2,329,16,0,late,16,223,15,0
v2,329,16,1,late,16,223,15,0
v1,90,22,0,late,16,267,15,0
v1,90,22,1,late,16,267,15,0
v2,90,22,0,late,16,267,15,0
v2,90,22,1,late,16,267,15,0
v1,812,23,0,late,10,297,10,0
v1,812,23,1,late,10,297,10,0
v2,812,23,0,late,10,297,10,0
v2,812,23,1,late,10,297,10,0
v1,533,20,0,late,13,283,13,0
v1,533,20,1,late,13,283,13,0
v2,533,20,0,late,13,283,13,0
v2,533,20,1,late,13,283,13,0
v1,659,23,0,late,13,283,13,0
v1,659,23,1,late,13,283,13,0
v2,659,23,0,late,13,283,13,0
v2,659,23,1,late,13,283,13,0
v1,737,19,0,late,13,238,13,0
v1,737,19,1,late,13,238,13,0
v2,737,19,0,late,13,238,13,0
v2,737,19,1,late,13,238,13,0
v1,250,16,0,late,16,234,14,0
v1,250,16,1,late,16,234,14,0
v2,250,16,0,late,16,234,14,0
v2,250,16,1,late,16,234,14,0
v1,944,20,0,late,10,337,10,0
v1,944,20,1,late,10,337,10,0
v2,944,20,0,late,10,337,10,0
v2,944,20,1,late,10,337,10,0
v1,755,22,0,late,13,307,13,0
v1,755,22,1,late,13,307,13,0
v2,755,22,0,late,13,307,13,0
v2,755,22,1,late,13,307,13,0
v1,547,18,0,late,15,254,14,0
v1,547,18,1,late,15,254,14,0
v2,547,18,0,late,15,254,14,0
v2,547,18,1,late,15,254,14,0
v1,333,17,0,late,16,197,14,0
v1,333,17,1,late,16,197,14,0
v2,333,17,0,late,16,197,14,0
v2,333,17,1,late,16,197,14,0
v1,457,21,0,late,16,299,15,0
v1,457,21,1,late,16,299,15,0
v2,457,21,0,late,16,299,15,0
v2,457,21,1,late,16,299,15,0
v1,183,21,0,late,16,271,15,1
v1,183,21,1,late,16,271,15,0
v2,183,21,0,late,16,271,15,0
v2,183,21,1,late,16,271,15,0
v1,535,19,0,late,15,304,11,0
v1,535,19,1,late,15,304,11,0
v2,535,19,0,late,15,304,11,0
v2,535,19,1,late,15,304,11,0
v1,946,20,0,late,12,275,12,0
v1,946,20,1,late,12,275,12,1
v2,946,20,0,late,12,275,12,0
v2,946,20,1,late,12,275,12,0
v1,1002,18,0,late,14,199,14,0
v1,1002,18,1,late,14,199,14,0
v2,1002,18,0,late,14,199,14,0
v2,1002,18,1,late,14,199,14,0
v1,317,10,0,late,16,150,15,0
v1,317,10,1,late,16,150,15,0
v2,317,10,0,late,16,150,15,0
v2,317,10,1,late,16,150,15,0
v1,815,18,0,late,13,249,13,0
v1,815,18,1,late,13,249,13,0
v2,815,18,0,late,13,249,13,0
v2,815,18,1,late,13,249,13,0
v1,865,19,0,late,15,313,12,1
v1,865,19,1,late,15,313,12,0
v2,865,19,0,late,15,313,12,0
v2,865,19,1,late,15,313,12,0
v1,269,18,0,late,16,241,15,0
v1,269,18,1,late,16,241,15,0
v2,269,18,0,late,16,241,15,0
v2,269,18,1,late,16,241,15,0
v1,234,16,0,late,16,234,14,0
v1,234,16,1,late,16,234,14,0
v2,234,16,0,late,16,234,14,0
v2,234,16,1,late,16,234,14,0
v1,228,16,0,late,16,198,15,0
v1,228,16,1,late,16,198,15,0
v2,228,16,0,late,16,198,15,0
v2,228,16,1,late,16,198,15,0
v1,825,21,0,late,11,349,11,0
v1,825,21,1,late,11,349,11,0
v2,825,21,0,late,11,349,11,0
v2,825,21,1,late,11,349,11,0
v1,792,24,0,late,14,299,14,0
v1,792,24,1,late,14,299,14,0
v2,792,24,0,late,14,299,14,0
v2,792,24,1,late,14,299,14,0
v1,311,14,0,late,16,205,15,0
v1,311,14,1,late,16,205,15,0
v2,311,14,0,late,16,205,15,0
v2,311,14,1,late,16,205,15,0
v1,135,11,0,late,16,201,13,0
v1,135,11,1,late,16,201,13,0
v2,135,11,0,late,16,201,13,0
v2,135,11,1,late,16,201,13,0
v1,544,19,0,late,12,283,11,0
v1,544,19,1,late,12,283,11,0
v2,544,19,0,late,12,283,11,0
v2,544,19,1,late,12,283,11,0
v1,287,18,0,late,16,228,15,0
v1,287,18,1,late,16,228,15,0
v2,287,18,0,late,16,228,15,0
v2,287,18,1,late,16,228,15,0
v1,613,19,0,late,15,294,15,0
v1,613,19,1,late,15,294,15,0
v2,613,19,0,late,15,294,15,0
v2,613,19,1,late,15,294,15,0
v1,876,23,0,late,14,315,14,0
v1,876,23,1,late,14,315,14,0
v2,876,23,0,late,14,315,14,0
v2,876,23,1,late,14,315,14,0
v1,74,17,0,late,16,297,15,0
v1,74,17,1,late,16,297,15,0
v2,74,17,0,late,16,297,15,0
v2,74,17,1,late,16,297,15,0
v1,575,17,0,late,13,236,12,1
v1,575,17,1,late,13,236,12,0
v2,575,17,0,late,13,236,12,0
v2,575,17,1,late,13,236,12,0
v1,484,15,0,late,16,215,14,0
v1,484,15,1,late,16,215,14,0
v2,484,15,0,late,16,215,14,0
v2,484,15,1,late,16,215,14,0
v1,757,24,0,late,15,234,15,0
v1,757,24,1,late,15,234,15,0
v2,757,24,0,late,15,234,15,0
v2,757,24,1,late,15,234,15,0
v1,549,19,0,late,11,287,8,0
v1,549,19,1,late,11,287,8,0
v2,549,19,0,late,11,287,8,0
v2,549,19,1,late,11,287,8,0
v1,282,10,0,late,16,150,15,0
v1,282,10,1,late,16,150,15,0
v2,282,10,0,late,16,150,15,0
v2,282,10,1,late,16,150,15,0
v1,79,15,0,late,16,209,15,0
v1,79,15,1,late,16,209,15,0
v2,79,15,0,late,16,209,15,0
v2,79,15,1,late,16,209,15,0
v1,4,21,0,late,16,228,15,1
v1,4,21,1,late,16,228,15,0
v2,4,21,0,late,16,228,15,0
v2,4,21,1,late,16,228,15,0
v1,606,17,0,late,14,285,11,0
v1,606,17,1,late,14,285,11,1
v2,606,17,0,late,14,285,11,0
v2,606,17,1,late,14,285,11,0
v1,814,18,0,late,12,276,11,0
v1,814,18,1,late,12,276,11,0
v2,814,18,0,late,12,276,11,0
v2,814,18,1,late,12,276,11,0
v1,444,20,0,late,16,300,15,0
v1,444,20,1,late,16,300,15,0
v2,444,20,0,late,16,300,15,0
v2,444,20,1,late,16,300,15,0
v1,272,18,0,late,16,261,14,0
v1,272,18,1,late,16,261,14,0
v2,272,18,0,late,16,261,14,0
v2,272,18,1,late,16,261,14,0
v1,529,21,0,late,15,244,15,1
v1,529,21,1,late,15,244,15,0
v2,529,21,0,late,15,244,15,0
v2,529,21,1,late,15,244,15,0
v1,291,17,0,late,16,204,15,0
v1,291,17,1,late,16,204,15,0
v2,291,17,0,late,16,204,15,0
v2,291,17,1,late,16,204,15,0
v1,622,19,0,late,12,256,12,0
v1,622,19,1,late,12,256,12,0
v2,622,19,0,late,12,256,12,0
v2,622,19,1,late,12,256,12,0
v1,311,13,0,late,16,199,15,0
v1,311,13,1,late,16,199,15,0
v2,311,13,0,late,16,199,15,0
v2,311,13,1,late,16,199,15,0
v1,917,18,0,late,13,278,13,0
v1,917,18,1,late,13,278,13,0
v2,917,18,0,late,13,278,13,0
v2,917,18,1,late,13,278,13,0
v1,283,19,0,late,16,270,14,0
v1,283,19,1,late,16,270,14,0
v2,283,19,0,late,16,270,14,0
v2,283,19,1,late,16,270,14,0
v1,34,16,0,late,16,213,15,0
v1,34,16,1,late,16,213,15,0
v2,34,16,0,late,16,213,15,0
v2,34,16,1,late,16,213,15,0
v1,147,22,0,late,16,300,14,1
v1,147,22,1,late,16,300,14,0
v2,147,22,0,late,16,300,14,0
v2,147,22,1,late,16,300,14,0
v1,723,21,0,late,11,283,11,0
v1,723,21,1,late,11,283,11,0
v2,723,21,0,late,11,283,11,0
v2,723,21,1,late,11,283,11,0
v1,451,15,0,late,16,208,14,1
v1,451,15,1,late,16,208,14,0
v2,451,15,0,late,16,208,14,0
v2,451,15,1,late,16,208,14,0
v1,550,22,0,late,12,298,12,0
v1,550,22,1,late,12,298,12,0
v2,550,22,0,late,12,298,12,0
v2,550,22,1,late,12,298,12,0
v1,320,17,0,late,16,200,15,0
v1,320,17,1,late,16,200,15,0
v2,320,17,0,late,16,200,15,0
v2,320,17,1,late,16,200,15,0
v1,470,18,0,late,16,242,15,1
v1,470,18,1,late,16,242,15,0
v2,470,18,0,late,16,242,15,0
v2,470,18,1,late,16,242,15,0
v1,92,17,0,late,16,263,13,0
v1,92,17,1,late,16,263,13,0
v2,92,17,0,late,16,263,13,0
v2,92,17,1,late,16,263,13,0
v1,438,22,0,late,16,197,15,0
v1,438,22,1,late,16,197,15,0
v2,438,22,0,late,16,197,15,0
v2,438,22,1,late,16,197,15,0
v1,266,18,0,late,16,253,15,0
v1,266,18,1,late,16,253,15,0
v2,266,18,0,late,16,253,15,0
v2,266,18,1,late,16,253,15,0
v1,512,19,0,late,10,314,10,0
v1,512,19,1,late,10,314,10,0
v2,512,19,0,late,10,314,10,0
v2,512,19,1,late,10,314,10,0
v1,203,13,0,late,16,234,15,0
v1,203,13,1,late,16,234,15,0
v2,203,13,0,late,16,234,15,0
v2,203,13,1,late,16,234,15,0
v1,210,11,0,late,16,177,12,0
v1,210,11,1,late,16,177,12,0
v2,210,11,0,late,16,177,12,0
v2,210,11,1,late,16,177,12,0
v1,930,18,0,late,14,268,14,1
v1,930,18,1,late,14,268,14,0
v2,930,18,0,late,14,268,14,0
v2,930,18,1,late,14,268,14,0
v1,509,20,0,late,16,264,15,0
v1,509,20,1,late,16,264,15,0
v2,509,20,0,late,16,264,15,0
v2,509,20,1,late,16,264,15,0
v1,71,12,0,late,16,183,13,0
v1,71,12,1,late,16,183,13,0
v2,71,12,0,late,16,183,13,0
v2,71,12,1,late,16,183,13,0
v1,297,17,0,late,16,226,15,0
v1,297,17,1,late,16,226,15,0
v2,297,17,0,late,16,226,15,0
v2,297,17,1,late,16,226,15,0
v1,763,23,0,late,15,340,15,1
v1,763,23,1,late,15,340,15,0
v2,763,23,0,late,15,340,15,0
v2,763,23,1,late,15,340,15,0
v1,70,16,0,late,16,219,12,0
v1,70,16,1,late,16,219,12,1
v2,70,16,0,late,16,219,12,0
v2,70,16,1,late,16,219,12,0
v1,759,23,0,late,11,332,11,0
v1,759,23,1,late,11,332,11,0
v2,759,23,0,late,11,332,11,0
v2,759,23,1,late,11,332,11,0
v1,817,18,0,late,15,244,15,0
v1,817,18,1,late,15,244,15,0
v2,817,18,0,late,15,244,15,0
v2,817,18,1,late,15,244,15,0
v1,820,22,0,late,12,333,12,1
v1,820,22,1,late,12,333,12,0
v2,820,22,0,late,12,333,12,0
v2,820,22,1,late,12,333,12,0
v1,774,21,0,late,14,283,13,0
v1,774,21,1,late,14,283,13,0
v2,774,21,0,late,14,283,13,0
v2,774,21,1,late,14,283,13,0
v1,310,12,0,late,16,164,15,0
v1,310,12,1,late,16,164,15,0
v2,310,12,0,late,16,164,15,0
v2,310,12,1,late,16,164,15,0
v1,407,16,0,late,16,281,15,0
v1,407,16,1,late,16,281,15,0
v2,407,16,0,late,16,281,15,0
v2,407,16,1,late,16,281,15,0
v1,997,19,0,late,15,234,14,0
v1,997,19,1,late,15,234,14,0
v2,997,19,0,late,15,234,14,0
v2,997,19,1,late,15,234,14,0
v1,272,20,0,late,16,278,14,0
v1,272,20,1,late,16,278,14,1
v2,272,20,0,late,16,278,14,0
v2,272,20,1,late,16,278,14,0
v1,520,19,0,late,12,256,12,0
v1,520,19,1,late,12,256,12,0
v2,520,19,0,late,12,256,12,0
v2,520,19,1,late,12,256,12,0
v1,630,22,0,late,14,256,14,0
v1,630,22,1,late,14,256,14,0
v2,630,22,0,late,14,256,14,0
v2,630,22,1,late,14,256,14,0
v1,873,21,0,late,11,311,11,0
v1,873,21,1,late,11,311,11,0
v2,873,21,0,late,11,311,11,0
v2,873,21,1,late,11,311,11,0
v1,618,22,0,late,14,305,14,0
v1,618,22,1,late,14,305,14,0
v2,618,22,0,late,14,305,14,0
v2,618,22,1,late,14,305,14,0
v1,895,18,0,late,15,221,15,0
v1,895,18,1,late,15,221,15,0
v2,895,18,0,late,15,221,15,0
v2,895,18,1,late,15,221,15,0
v1,252,13,0,late,16,225,12,0
v1,252,13,1,late,16,225,12,0
v2,252,13,0,late,16,225,12,0
v2,252,13,1,late,16,225,12,0
v1,316,17,0,late,16,242,14,0
v1,316,17,1,late,16,242,14,1
v2,316,17,0,late,16,242,14,0
v2,316,17,1,late,16,242,14,0
v1,906,21,0,late,14,254,14,1
v1,906,21,1,late,14,254,14,0
v2,906,21,0,late,14,254,14,0
v2,906,21,1,late,14,254,14,0
v1,45,15,0,late,16,235,15,0
v1,45,15,1,late,16,235,15,0
v2,45,15,0,late,16,235,15,0
v2,45,15,1,late,16,235,15,0
v1,734,17,0,late,10,237,10,0
v1,734,17,1,late,10,237,10,0
v2,734,17,0,late,10,237,10,0
v2,734,17,1,late,10,237,10,0
v1,655,21,0,late,15,278,15,1
v1,655,21,1,late,15,278,15,0
v2,655,21,0,late,15,278,15,0
v2,655,21,1,late,15,278,15,0
v1,725,20,0,late,13,291,11,0
v1,725,20,1,late,13,291,11,0
v2,725,20,0,late,13,291,11,0
v2,725,20,1,late,13,291,11,0
v1,150,21,0,late,16,296,15,0
v1,150,21,1,late,16,296,15,0
v2,150,21,0,late,16,296,15,0
v2,150,21,1,late,16,296,15,0
v1,67,9,0,late,16,160,11,0
v1,67,9,1,late,16,160,11,0
v2,67,9,0,late,16,160,11,0
v2,67,9,1,late,16,160,11,0
v1,581,21,0,late,13,325,13,0
v1,581,21,1,late,13,325,13,0
v2,581,21,0,late,13,325,13,0
v2,581,21,1,late,13,325,13,0
v1,968,20,0,late,10,290,10,0
v1,968,20,1,late,10,290,10,0
v2,968,20,0,late,10,290,10,0
v2,968,20,1,late,10,290,10,0
v1,950,21,0,late,10,349,10,0
v1,950,21,1,late,10,349,10,0
v2,950,21,0,late,10,349,10,0
v2,950,21,1,late,10,349,10,0
v1,821,21,0,late,13,270,13,0
v1,821,21,1,late,13,270,13,1
v2,821,21,0,late,13,270,13,0
v2,821,21,1,late,13,270,13,0
v1,664,17,0,late,12,255,11,1
v1,664,17,1,late,12,255,11,0
v2,664,17,0,late,12,255,11,0
v2,664,17,1,late,12,255,11,0
v1,900,19,0,late,14,288,12,0
v1,900,19,1,late,14,288,12,0
v2,900,19,0,late,14,288,12,0
v2,900,19,1,late,14,288,12,0
v1,790,17,0,late,12,248,10,0
v1,790,17,1,late,12,248,10,0
v2,790,17,0,late,12,248,10,0
v2,790,17,1,late,12,248,10,0
v1,64,14,0,late,16,209,15,0
v1,64,14,1,late,16,209,15,0
v2,64,14,0,late,16,209,15,0
v2,64,14,1,late,16,209,15,0
v1,336,18,0,late,16,241,14,0
v1,336,18,1,late,16,241,14,0
v2,336,18,0,late,16,241,14,0
v2,336,18,1,late,16,241,14,0
v1,565,19,0,late,15,269,14,0
v1,565,19,1,late,15,269,14,0
v2,565,19,0,late,15,269,14,0
v2,565,19,1,late,15,269,14,0
v1,933,24,0,late,11,288,11,0
v1,933,24,1,late,11,288,11,0
v2,933,24,0,late,11,288,11,0
v2,933,24,1,late,11,288,11,0
v1,266,16,0,late,16,239,15,0
v1,266,16,1,late,16,239,15,0
v2,266,16,0,late,16,239,15,0
v2,266,16,1,late,16,239,15,0
v1,698,20,0,late,10,306,10,0
v1,698,20,1,late,10,306,10,0
v2,698,20,0,late,10,306,10,0
v2,698,20,1,late,10,306,10,0
v1,819,21,0,late,11,247,11,0
v1,819,21,1,late,11,247,11,0
v2,819,21,0,late,11,247,11,0
v2,819,21,1,late,11,247,11,0
v1,341,13,0,late,16,195,14,0
v1,341,13,1,late,16,195,14,0
v2,341,13,0,late,16,195,14,0
v2,341,13,1,late,16,195,14,0
v1,200,16,0,late,16,229,13,0
v1,200,16,1,late,16,229,13,1
v2,200,16,0,late,16,229,13,0
v2,200,16,1,late,16,229,13,0
v1,147,21,0,late,16,291,11,0
v1,147,21,1,late,16,291,11,0
v2,147,21,0,late,16,291,11,0
v2,147,21,1,late,16,291,11,0
v1,360,20,0,late,16,257,14,0
v1,360,20,1,late,16,257,14,0
v2,360,20,0,late,16,257,14,0
v2,360,20,1,late,16,257,14,0
v1,97,15,0,late,16,223,15,0
v1,97,15,1,late,16,223,15,0
v2,97,15,0,late,16,223,15,0
v2,97,15,1,late,16,223,15,0
v1,980,19,0,late,10,280,9,0
v1,980,19,1,late,10,280,9,0
v2,980,19,0,late,10,280,9,0
v2,980,19,1,late,10,280,9,0
v1,786,22,0,late,14,233,14,0
v1,786,22,1,late,14,233,14,0
v2,786,22,0,late,14,233,14,0
v2,786,22,1,late,14,233,14,0
v1,997,23,0,late,15,258,15,0
v1,997,23,1,late,15,258,15,0
v2,997,23,0,late,15,258,15,0
v2,997,23,1,late,15,258,15,0
v1,734,23,0,late,10,297,10,0
v1,734,23,1,late,10,297,10,0
v2,734,23,0,late,10,297,10,0
v2,734,23,1,late,10,297,10,0
v1,721,24,0,late,15,321,15,0
v1,721,24,1,late,15,321,15,0
v2,721,24,0,late,15,321,15,0
v2,721,24,1,late,15,321,15,0
v1,1001,19,0,late,13,259,13,0
v1,1001,19,1,late,13,259,13,0
v2,1001,19,0,late,13,259,13,0
v2,1001,19,1,late,13,259,13,0
v1,563,18,0,late,13,275,13,0
v1,563,18,1,late,13,275,13,1
v2,563,18,0,late,13,275,13,0
v2,563,18,1,late,13,275,13,0
v1,902,19,0,late,10,299,10,0
v1,902,19,1,late,10,299,10,0
v2,902,19,0,late,10,299,10,0
v2,902,19,1,late,10,299,10,0
v1,316,16,0,late,16,234,13,0
v1,316,16,1,late,16,234,13,0
v2,316,16,0,late,16,234,13,0
v2,316,16,1,late,16,234,13,0
v1,398,14,0,late,16,193,15,0
v1,398,14,1,late,16,193,15,1
v2,398,14,0,late,16,193,15,0
v2,398,14,1,late,16,193,15,0
